time,open,high,low,close
2025-10-30 15:35:00,107689.94,107762.34,107480.0,107650.89
2025-10-30 15:40:00,107650.9,107726.93,107512.72,107676.35
2025-10-30 15:45:00,107676.34,107696.52,107328.0,107452.26
2025-10-30 15:50:00,107452.27,107700.0,107429.01,107640.55
2025-10-30 15:55:00,107640.55,107802.59,107604.53,107711.56
2025-10-30 16:00:00,107711.56,107819.99,107559.98,107819.99
2025-10-30 16:05:00,107819.98,108058.96,107736.55,108044.56
2025-10-30 16:10:00,108044.56,108177.74,107968.32,108076.11
2025-10-30 16:15:00,108076.11,108080.98,107923.92,107946.62
2025-10-30 16:20:00,107946.62,108034.05,107900.0,108019.15
2025-10-30 16:25:00,108019.15,108214.85,107958.0,108150.0
2025-10-30 16:30:00,108150.0,108150.01,108014.06,108036.73
2025-10-30 16:35:00,108036.74,108188.68,108020.52,108148.23
2025-10-30 16:40:00,108148.22,108148.22,107946.61,108015.76
2025-10-30 16:45:00,108015.76,108105.83,107995.64,108072.64
2025-10-30 16:50:00,108072.65,108129.53,107946.61,108048.47
2025-10-30 16:55:00,108048.48,108144.58,107983.2,108144.57
2025-10-30 17:00:00,108144.58,108150.56,107720.85,107764.8
2025-10-30 17:05:00,107764.8,107764.8,107589.24,107683.6
2025-10-30 17:10:00,107683.59,107692.41,107470.64,107507.13
2025-10-30 17:15:00,107507.13,107507.14,107282.51,107330.47
2025-10-30 17:20:00,107330.46,107330.47,106801.0,106969.08
2025-10-30 17:25:00,106969.08,107285.48,106948.78,107149.62
2025-10-30 17:30:00,107149.62,107249.99,106929.64,107174.67
2025-10-30 17:35:00,107174.67,107182.87,106882.13,107001.11
2025-10-30 17:40:00,107001.11,107191.66,106850.0,107183.09
2025-10-30 17:45:00,107183.09,107677.43,107183.08,107604.54
2025-10-30 17:50:00,107604.54,107604.54,107417.61,107428.93
2025-10-30 17:55:00,107428.92,107500.0,107364.41,107486.69
2025-10-30 18:00:00,107486.69,107508.43,107406.0,107406.01
2025-10-30 18:05:00,107406.01,107436.17,107231.55,107328.54
2025-10-30 18:10:00,107328.54,107435.63,107316.0,107316.98
2025-10-30 18:15:00,107316.98,107399.99,107210.56,107210.56
2025-10-30 18:20:00,107210.56,107379.53,107210.56,107335.77
2025-10-30 18:25:00,107335.77,107390.01,107234.82,107351.3
2025-10-30 18:30:00,107351.3,107556.65,107232.46,107242.8
2025-10-30 18:35:00,107242.8,107261.08,106961.51,106985.31
2025-10-30 18:40:00,106985.3,107110.54,106929.11,106988.72
2025-10-30 18:45:00,106988.71,107239.46,106980.14,107165.49
2025-10-30 18:50:00,107165.48,107215.68,107040.86,107081.49
2025-10-30 18:55:00,107081.49,107081.49,106791.78,106837.09
2025-10-30 19:00:00,106837.09,107158.62,106716.71,107106.03
2025-10-30 19:05:00,107106.02,107119.02,106846.91,107071.33
2025-10-30 19:10:00,107071.34,107071.35,106887.46,106901.29
2025-10-30 19:15:00,106901.29,106960.0,106722.57,106832.56
2025-10-30 19:20:00,106832.55,106901.95,106659.9,106901.95
2025-10-30 19:25:00,106901.95,107100.0,106845.05,107007.24
2025-10-30 19:30:00,107007.24,107153.84,106823.05,106869.78
2025-10-30 19:35:00,106869.78,106869.78,106574.32,106580.0
2025-10-30 19:40:00,106580.0,106887.18,106304.34,106742.85
2025-10-30 19:45:00,106742.86,106771.17,106485.57,106634.05
2025-10-30 19:50:00,106634.04,107028.65,106634.04,106867.12
2025-10-30 19:55:00,106867.12,106869.74,106346.0,106536.39
2025-10-30 20:00:00,106536.39,106770.91,106316.17,106427.81
2025-10-30 20:05:00,106427.82,106871.05,106417.99,106850.48
2025-10-30 20:10:00,106850.48,107085.52,106806.0,106873.8
2025-10-30 20:15:00,106873.8,107081.33,106852.23,106972.37
2025-10-30 20:20:00,106972.37,107091.76,106937.23,107018.51
2025-10-30 20:25:00,107018.51,107218.32,106958.68,107188.34
2025-10-30 20:30:00,107188.33,107236.67,106830.86,107200.0
2025-10-30 20:35:00,107200.29,107470.0,107152.91,107286.3
2025-10-30 20:40:00,107286.31,107360.0,107208.85,107304.8
2025-10-30 20:45:00,107304.81,107360.82,107237.52,107331.69
2025-10-30 20:50:00,107331.7,107652.0,107307.0,107434.91
